"skill_name","seniority_context","title","url","estimated_hours","resource_type","abstracts","source","created_at","updated_at"
"Cloud Security Architecture","senior","AWS Security Learning Plan","https://explore.skillbuilder.aws/learn/public/learning_plan/view/91/security-learning-plan","70","course","AWS security learning path for IAM, detection, infrastructure protection, data protection, incident response, compliance, and security architecture.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Cloud Security Architecture","senior","Cloud Security Reference Architecture Project","https://docs.aws.amazon.com/prescriptive-guidance/latest/security-reference-architecture/welcome.html","90","project","Project: design multi-account landing zone security, identity, network segmentation, logging, key management, detection, incident response, and compliance guardrails.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Cloud Security Architecture","senior","AWS Certified Security - Specialty","https://aws.amazon.com/certification/certified-security-specialty/","140","cert","Specialty certification validating AWS security architecture, threat detection, data protection, infrastructure security, identity, incident response, and governance.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Cloud Security Architecture","senior","AWS Security Reference Architecture","https://docs.aws.amazon.com/prescriptive-guidance/latest/security-reference-architecture/welcome.html","35","doc","Official AWS guidance for designing account structure, centralized security services, detective controls, IAM, logging, data protection, and governance.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Zero Trust Architecture","senior","Microsoft Learn: Zero Trust Guidance","https://learn.microsoft.com/en-us/security/zero-trust/","40","course","Zero Trust learning and guidance around verify explicitly, least privilege, assume breach, identity, endpoints, apps, data, infrastructure, and networks.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Zero Trust Architecture","senior","Zero Trust Roadmap for Hybrid Enterprise","https://www.nist.gov/publications/zero-trust-architecture","70","project","Project: assess identity, device, network, application, data, visibility gaps; design phased Zero Trust controls and measurable adoption roadmap.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Zero Trust Architecture","senior","Forrester Zero Trust Strategy Certificate","https://www.forrester.com/certification/zero-trust/","60","cert","Certificate program focused on Zero Trust strategy, governance, architecture, adoption, maturity, and enterprise security transformation.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Zero Trust Architecture","senior","NIST SP 800-207 Zero Trust Architecture","https://csrc.nist.gov/pubs/sp/800/207/final","25","doc","Authoritative NIST publication defining Zero Trust concepts, logical components, deployment models, threats, and architectural approaches.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Identity and Access Management Architecture","senior","Microsoft Learn: Identity and Access Administrator","https://learn.microsoft.com/en-us/training/paths/implement-identity-management-solution/","60","course","Microsoft identity path covering Entra ID, authentication, authorization, conditional access, identity governance, external identities, and privileged access.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Identity and Access Management Architecture","senior","Enterprise IAM Redesign Project","https://learn.microsoft.com/en-us/entra/architecture/","80","project","Project: define identity lifecycle, RBAC, SSO, MFA, conditional access, privileged access, audit logging, joiner-mover-leaver process, and governance controls.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Identity and Access Management Architecture","senior","Microsoft Certified: Identity and Access Administrator Associate SC-300","https://learn.microsoft.com/en-us/credentials/certifications/identity-and-access-administrator/","100","cert","Certification for implementing and administering identity, authentication, authorization, access management, and identity governance in Microsoft Entra.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Identity and Access Management Architecture","senior","Microsoft Entra Architecture Documentation","https://learn.microsoft.com/en-us/entra/architecture/","30","doc","Official architecture guidance for Entra ID, hybrid identity, access management, app integration, governance, security operations, and identity design.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Platform Engineering Internal Developer Platform","senior","CNCF Platform Engineering Maturity Model","https://tag-app-delivery.cncf.io/whitepapers/platform-eng-maturity-model/","25","course","CNCF whitepaper for platform engineering maturity, capabilities, product thinking, developer experience, operational models, and adoption phases.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Platform Engineering Internal Developer Platform","senior","Internal Developer Platform Blueprint","https://backstage.io/docs/overview/what-is-backstage","90","project","Project: design golden paths, service catalog, templates, CI/CD integrations, environments, observability links, ownership metadata, and platform KPIs.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Platform Engineering Internal Developer Platform","senior","Certified Backstage Associate CBA","https://training.linuxfoundation.org/certification/certified-backstage-associate-cba/","70","cert","Cloud native certification for Backstage concepts, software catalog, templates, plugins, developer portals, and platform engineering practices.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Platform Engineering Internal Developer Platform","senior","Backstage Documentation","https://backstage.io/docs/overview/what-is-backstage","30","doc","Official docs for Backstage developer portals, software catalog, scaffolder templates, plugins, authentication, deployment, and platform extensibility.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Site Reliability Engineering SLOs and Error Budgets","senior","Google SRE Books and Courses","https://sre.google/books/","60","course","Google SRE books and resources covering reliability engineering, service level objectives, error budgets, incident response, toil reduction, and operations at scale.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Site Reliability Engineering SLOs and Error Budgets","senior","SLO Design and Error Budget Policy Project","https://sre.google/workbook/implementing-slos/","70","project","Project: define SLIs/SLOs, telemetry sources, error budget policy, alerting thresholds, reliability risks, incident review template, and service health dashboard.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Site Reliability Engineering SLOs and Error Budgets","senior","Google Cloud Professional Cloud DevOps Engineer","https://cloud.google.com/learn/certification/cloud-devops-engineer","120","cert","Professional certification for service reliability, monitoring, incident response, CI/CD, observability, and DevOps practices on Google Cloud.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Site Reliability Engineering SLOs and Error Budgets","senior","Google SRE Workbook: Implementing SLOs","https://sre.google/workbook/implementing-slos/","30","doc","Detailed practical guidance for choosing SLIs, setting SLOs, error budgets, alerting, measurement windows, and reliability decision-making.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Observability Strategy OpenTelemetry","senior","OpenTelemetry Training and Docs","https://opentelemetry.io/docs/","40","course","Official OpenTelemetry learning for traces, metrics, logs, instrumentation, collectors, semantic conventions, exporters, and observability architecture.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Observability Strategy OpenTelemetry","senior","Distributed Tracing and Metrics Rollout","https://opentelemetry.io/docs/demo/","70","project","Project: instrument services, deploy collector, export traces/metrics/logs, define dashboards, service maps, alerts, and troubleshooting guides.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Observability Strategy OpenTelemetry","senior","Grafana Observability Certification","https://grafana.com/training/","60","cert","Grafana training and certification ecosystem for observability, dashboards, metrics, logs, traces, Prometheus, Loki, Tempo, and operational analysis.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Observability Strategy OpenTelemetry","senior","OpenTelemetry Documentation","https://opentelemetry.io/docs/","30","doc","Official docs for vendor-neutral telemetry instrumentation, collector configuration, APIs, SDKs, semantic conventions, and observability pipelines.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Data Governance Operating Model","senior","DAMA Data Management Training Resources","https://www.dama.org/cpages/cdmp","60","course","Data management learning and certification resources covering governance, quality, architecture, modeling, metadata, master data, and lifecycle management.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Data Governance Operating Model","senior","Enterprise Data Governance Charter and Catalog Project","https://www.dama.org/cpages/body-of-knowledge","80","project","Project: define data domains, owners, stewards, policies, glossary, catalog metadata, issue workflow, quality rules, and governance council rhythm.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Data Governance Operating Model","senior","Certified Data Management Professional CDMP","https://www.dama.org/cpages/cdmp","140","cert","Professional certification for DAMA data management body of knowledge including governance, quality, architecture, modeling, metadata, and master data.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Data Governance Operating Model","senior","DAMA-DMBOK Reference","https://www.dama.org/cpages/body-of-knowledge","35","doc","Data management body of knowledge reference for governance, data architecture, modeling, storage, security, integration, quality, metadata, and master data.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Master Data Management Strategy","senior","Informatica University: Master Data Management","https://www.informatica.com/services-and-training/informatica-university.html","50","course","Vendor education for MDM concepts, data domains, matching, survivorship, stewardship, governance, data quality, and enterprise data management.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Master Data Management Strategy","senior","Customer Golden Record MDM Blueprint","https://www.dama.org/cpages/body-of-knowledge","75","project","Project: design customer master model, match rules, merge/survivorship logic, stewardship workflow, data quality KPIs, and integration architecture.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Master Data Management Strategy","senior","DAMA CDMP Practitioner or Master Track","https://www.dama.org/cpages/cdmp","160","cert","Advanced data management credential path for experienced practitioners in governance, quality, metadata, architecture, master data, and enterprise data leadership.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Master Data Management Strategy","senior","Microsoft Master Data Services Documentation","https://learn.microsoft.com/en-us/sql/master-data-services/master-data-services-overview-mds","25","doc","Microsoft reference for master data concepts, models, entities, hierarchies, business rules, stewardship, and MDS architecture.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Data Privacy Engineering and Governance","senior","IAPP Privacy Engineering Training","https://iapp.org/train/","60","course","Privacy training resources for privacy program management, engineering, laws, governance, data protection, risk, and operational privacy controls.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Data Privacy Engineering and Governance","senior","Privacy Impact Assessment and Data Flow Mapping","https://www.iso.org/standard/45123.html","70","project","Project: map data flows, identify personal data, assess lawful basis, retention, risk, DPIA controls, vendor risk, and privacy-by-design requirements.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Data Privacy Engineering and Governance","senior","IAPP Certified Information Privacy Technologist CIPT","https://iapp.org/certify/cipt/","100","cert","Certification for privacy technologists covering privacy engineering, data protection, security, governance, privacy-by-design, and technology controls.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Data Privacy Engineering and Governance","senior","NIST Privacy Framework","https://www.nist.gov/privacy-framework","30","doc","NIST framework for managing privacy risk through governance, data processing, control outcomes, profiles, and privacy engineering alignment.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"AI Governance and Responsible AI","senior","Microsoft Learn: Responsible AI","https://learn.microsoft.com/en-us/training/browse/?terms=responsible%20AI","35","course","Learning modules for responsible AI principles, fairness, reliability, privacy, security, transparency, accountability, and operational governance.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"AI Governance and Responsible AI","senior","Responsible AI Risk Assessment for an ML Product","https://www.nist.gov/itl/ai-risk-management-framework","70","project","Project: create AI system card, identify harms, map NIST AI RMF functions, define mitigations, monitoring, evaluation, and accountability workflow.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"AI Governance and Responsible AI","senior","IAPP Artificial Intelligence Governance Professional AIGP","https://iapp.org/certify/aigp/","100","cert","Certification for AI governance, risk management, compliance, responsible AI, policy, governance structures, and operational controls.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"AI Governance and Responsible AI","senior","NIST AI Risk Management Framework","https://www.nist.gov/itl/ai-risk-management-framework","30","doc","NIST AI RMF reference for governing, mapping, measuring, and managing AI risks across trustworthy AI characteristics.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Generative AI Application Architecture","senior","DeepLearning.AI: Building Systems with ChatGPT API","https://www.deeplearning.ai/short-courses/building-systems-with-chatgpt/","15","course","Short course on designing LLM application workflows, prompting, classification, moderation, chain architectures, evaluation, and multi-step AI systems.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Generative AI Application Architecture","senior","RAG Application with Evaluation and Guardrails","https://platform.openai.com/docs/guides","80","project","Project: build document ingestion, embeddings, retrieval, citations, prompt templates, evaluation dataset, guardrails, monitoring, and failure analysis.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Generative AI Application Architecture","senior","Microsoft Certified: Azure AI Engineer Associate AI-102","https://learn.microsoft.com/en-us/credentials/certifications/azure-ai-engineer/","100","cert","Certification for building AI solutions on Azure including language, vision, search, knowledge mining, generative AI, and application integration.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Generative AI Application Architecture","senior","OpenAI Platform Documentation","https://platform.openai.com/docs","30","doc","Official docs for models, API usage, prompting, embeddings, tool calling, safety, evaluation, deployment patterns, and production LLM application development.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Solution Architecture Documentation","senior","Microsoft Learn: Solution Architect Expert Learning","https://learn.microsoft.com/en-us/credentials/certifications/azure-solutions-architect/","90","course","Learning path for cloud solution architecture, requirements translation, architecture decisions, workload design, governance, security, reliability, and infrastructure.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Solution Architecture Documentation","senior","Architecture Decision Record Portfolio","https://adr.github.io/","50","project","Project: create context diagrams, C4 diagrams, ADRs, quality attributes, tradeoff analysis, risk register, and implementation roadmap for a system.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Solution Architecture Documentation","senior","Microsoft Certified: Azure Solutions Architect Expert","https://learn.microsoft.com/en-us/credentials/certifications/azure-solutions-architect/","130","cert","Expert certification for designing Azure infrastructure, identity, governance, data storage, business continuity, applications, and architecture solutions.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Solution Architecture Documentation","senior","C4 Model for Visualising Software Architecture","https://c4model.com/","20","doc","Architecture documentation model for context, containers, components, code diagrams, notation, abstractions, and communication of software architecture.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Enterprise Integration Architecture APIs and Events","senior","Confluent Developer: Apache Kafka Courses","https://developer.confluent.io/courses/","60","course","Event streaming courses covering Kafka fundamentals, producers, consumers, schemas, stream processing, connectors, and event-driven architecture patterns.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Enterprise Integration Architecture APIs and Events","senior","Event-Driven Integration Blueprint","https://developer.confluent.io/patterns/","80","project","Project: design API gateway, event bus, schemas, asynchronous workflows, dead-letter handling, idempotency, monitoring, and versioning strategy.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Enterprise Integration Architecture APIs and Events","senior","Confluent Certified Developer for Apache Kafka","https://www.confluent.io/certification/","100","cert","Certification validating Kafka application development, producers, consumers, streams, schemas, event processing, and distributed messaging concepts.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Enterprise Integration Architecture APIs and Events","senior","Enterprise Integration Patterns","https://www.enterpriseintegrationpatterns.com/","35","doc","Classic reference for messaging patterns, routing, transformation, endpoints, channels, event-driven integration, and distributed system communication.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"FinOps and Cloud Cost Management","senior","FinOps Foundation Training","https://learn.finops.org/","40","course","FinOps learning for cloud cost visibility, allocation, optimization, forecasting, governance, accountability, and collaboration across engineering and finance.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"FinOps and Cloud Cost Management","senior","Cloud Cost Allocation and Optimization Program","https://www.finops.org/framework/","60","project","Project: implement tagging policy, cost dashboards, showback, rightsizing recommendations, budget alerts, anomaly detection, and optimization backlog.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"FinOps and Cloud Cost Management","senior","FinOps Certified Practitioner","https://www.finops.org/certification/finops-certified-practitioner/","70","cert","Certification for FinOps framework, principles, capabilities, personas, cloud cost management, operations, and organizational adoption.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"FinOps and Cloud Cost Management","senior","FinOps Framework","https://www.finops.org/framework/","25","doc","Official FinOps Foundation framework for cloud financial management phases, domains, capabilities, principles, personas, and maturity model.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Disaster Recovery and Business Continuity Architecture","senior","AWS Disaster Recovery of Workloads Training","https://explore.skillbuilder.aws/learn/course/external/view/elearning/11113/disaster-recovery-of-workloads-on-aws","35","course","AWS training for disaster recovery strategies, backup/restore, pilot light, warm standby, multi-site, RTO/RPO, testing, and resilience planning.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Disaster Recovery and Business Continuity Architecture","senior","Multi-Region DR Plan and Game Day","https://docs.aws.amazon.com/whitepapers/latest/disaster-recovery-workloads-on-aws/disaster-recovery-workloads-on-aws.html","80","project","Project: define critical services, RTO/RPO, backup policy, failover architecture, runbooks, testing calendar, and recovery metrics.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Disaster Recovery and Business Continuity Architecture","senior","CBCP Certified Business Continuity Professional","https://drii.org/certification/cbcp","120","cert","Business continuity certification for experienced practitioners covering risk assessment, continuity strategy, crisis management, recovery, exercises, and program governance.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Disaster Recovery and Business Continuity Architecture","senior","AWS Disaster Recovery of Workloads Whitepaper","https://docs.aws.amazon.com/whitepapers/latest/disaster-recovery-workloads-on-aws/disaster-recovery-workloads-on-aws.html","30","doc","AWS guidance for DR strategy selection, backups, replication, failover, testing, resilience, and workload recovery architecture.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Advanced Network Design and Segmentation","senior","Cisco CCNP Enterprise Training","https://learningnetwork.cisco.com/s/ccnp-enterprise","120","course","Advanced enterprise networking training for routing, switching, wireless, SD-WAN, automation, security, design, troubleshooting, and implementation.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Advanced Network Design and Segmentation","senior","Campus Network Segmentation Architecture","https://www.cisco.com/c/en/us/solutions/enterprise/design-zone.html","90","project","Project: design VLANs, routing, ACLs, segmentation zones, redundancy, wireless, monitoring, network services, and migration plan.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Advanced Network Design and Segmentation","senior","Cisco CCNP Enterprise Certification","https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccnp-enterprise/index.html","160","cert","Professional certification for enterprise networking technologies, architecture, implementation, troubleshooting, automation, and advanced routing/switching domains.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Advanced Network Design and Segmentation","senior","Cisco Design Zone","https://www.cisco.com/c/en/us/solutions/enterprise/design-zone.html","35","doc","Cisco design guides for enterprise networking, campus, branch, data center, security, wireless, SD-WAN, and architecture patterns.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Kubernetes Security Hardening","senior","Kubernetes Security Essentials LFS260","https://training.linuxfoundation.org/training/kubernetes-security-essentials-lfs260/","70","course","Kubernetes security course covering cluster hardening, workloads, network policies, supply chain, runtime security, logging, and incident response.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Kubernetes Security Hardening","senior","Kubernetes Cluster Hardening Assessment","https://kubernetes.io/docs/concepts/security/","80","project","Project: audit RBAC, network policies, pod security, secrets, image provenance, admission control, runtime detection, and CIS benchmark gaps.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Kubernetes Security Hardening","senior","Certified Kubernetes Security Specialist CKS","https://training.linuxfoundation.org/certification/certified-kubernetes-security-specialist/","140","cert","Advanced performance-based certification for securing Kubernetes clusters and containerized applications across build, deploy, and runtime phases.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
"Kubernetes Security Hardening","senior","Kubernetes Security Documentation","https://kubernetes.io/docs/concepts/security/","35","doc","Official Kubernetes security docs covering control plane, pods, secrets, RBAC, admission, network policies, multi-tenancy, and hardening concepts.","manual_research_expanded_2026_05_03","2026-05-03T00:00:00+07:00","2026-05-03T00:00:00+07:00"
